transactionID,step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,nameOrigJurisdiction,nameDestJurisdiction,isFraud
3373,45,CASH_OUT,15824.18,C160129300,7161,0,C1004369948,225086.42,240910.6,UK mainland,UK mainland,0
3374,45,TRANSFER,276811.54,C833919756,13675.1,0,C1004978773,1086987.27,1363798.81,UK mainland,UK mainland,0
3375,45,CASH_OUT,247320.1,C1549219962,0,0,C1005153428,328238.58,575558.68,UK mainland,UK mainland,0
3376,45,CASH_OUT,30279.41,C1433813939,0,0,C1005257773,186901.09,217180.5,UK mainland,UK mainland,0
3377,45,TRANSFER,445977.19,C2048943414,0,0,C1005478043,688173.65,1172665.55,UK mainland,UK mainland,0
3378,45,CASH_OUT,38514.71,C454164071,39393.57,878.86,C1005478043,1134150.84,1172665.55,UK mainland,UK mainland,0
3379,45,CASH_OUT,73038.42,C686566697,0,0,C1005727931,9610428.44,9683466.85,UK mainland,UK mainland,0
3380,45,CASH_IN,214563.67,C1615190678,225543,440106.67,C1005742761,0,0,UK mainland,UK mainland,0
3381,45,CASH_OUT,97328.07,C1689898066,100389,3060.93,C1005988960,2526554.91,2623882.98,UK mainland,UK mainland,0
3382,45,DEBIT,2309.28,C88111513,11301,8991.72,C1006699871,135732.25,138041.53,UK mainland,UK mainland,0
3383,45,CASH_IN,39155.85,C2136506527,20364,59519.85,C1006838273,191975.42,152819.58,UK mainland,UK mainland,0
3384,45,CASH_IN,11106.16,C614062003,27710,38816.16,C100723648,884817.06,873710.9,UK mainland,UK mainland,0
3385,45,CASH_IN,243391.26,C2066916404,1814481.28,2057872.54,C1007513987,2236493.53,1993102.28,UK mainland,UK mainland,0
3386,45,CASH_OUT,133412.38,C552381554,0,0,C1007885590,270762.15,404174.53,UK mainland,Fiji,0
3387,45,CASH_OUT,167008.18,C322240811,59999,0,C1008476766,2136179.6,2303187.78,UK mainland,UK mainland,0
3388,45,CASH_IN,226456.61,C2126653515,6823920.57,7050377.18,C1008976301,1203385.02,976928.4,UK mainland,UK mainland,0
3389,45,CASH_OUT,13902.79,C2123353155,0,0,C1009352976,222151.83,236054.62,UK mainland,USA,0
3390,45,CASH_OUT,107229.4,C1896993166,0,0,C1009376738,137508.82,244738.22,UK mainland,USA,0
3391,45,CASH_OUT,190715.9,C444602184,0,0,C1009494755,229543.79,420259.69,UK mainland,USA,0
3392,45,CASH_OUT,109193.26,C1583365148,0,0,C1009789034,659402.32,768595.58,UK mainland,USA,0
3393,45,CASH_IN,118797.14,C22766629,6364338.45,6483135.58,C1009849031,126103.13,7305.99,UK mainland,USA,0
3394,45,CASH_IN,44119.81,C1962527953,10533170.29,10577290.1,C1010174256,177233.27,133113.46,UK mainland,USA,0
3395,45,CASH_OUT,2580.43,C1543768568,51324,48743.57,C1010180646,2486202.59,2645598.88,UK mainland,USA,0
3396,45,TRANSFER,5188875.35,C1556710652,5188875.35,0,C1264872013,0,0,UK mainland,BVI,1
3397,45,CASH_OUT,4919642.57,C693406382,4919642.57,0,C1514738968,1414095.92,6333738.49,UK mainland,BVI,1
3398,45,TRANSFER,213983.59,C286239409,213983.59,0,C151804423,0,0,UK mainland,BVI,1
3399,45,TRANSFER,357836.57,C353840221,357836.57,0,C1679122685,0,0,UK mainland,BVI,1
3400,45,CASH_OUT,1069508.42,C1958391057,1069508.42,0,C1813915360,172254,1439496.96,UK mainland,BVI,1
3401,45,CASH_OUT,155761.29,C719370249,155761.29,0,C2024978323,192775.45,348536.74,UK mainland,Panama,1
3402,45,TRANSFER,4919642.57,C1457431353,4919642.57,0,C203170379,0,0,UK mainland,Panama,1
3403,45,CASH_OUT,5188875.35,C1564479230,5188875.35,0,C203959811,11465,5020573.28,UK mainland,Panama,1
3404,45,CASH_OUT,213983.59,C578474227,213983.59,0,C265601701,0,213983.59,UK mainland,Panama,1
3405,45,TRANSFER,1069508.42,C1582972194,1069508.42,0,C284364603,0,0,UK mainland,Panama,1
3406,45,CASH_OUT,357836.57,C198543509,357836.57,0,C824285986,51217.85,409054.43,UK mainland,T&T,1
3407,45,TRANSFER,155761.29,C280136890,155761.29,0,C927108992,0,0,UK mainland,T&T,1
3408,45,TRANSFER,217255.97,C1481880227,217255.97,0,C948441746,0,0,UK mainland,T&T,1
3409,46,CASH_OUT,231426.16,C235211289,0,0,C1000244012,405075.98,636502.15,UK mainland,EU,0
3410,46,CASH_IN,268805.42,C179629378,9709891.81,9978697.23,C1000469870,2893190.22,2624384.8,UK mainland,EU,0
3411,46,CASH_OUT,61411.73,C610491861,0,0,C1000999034,76059.98,137471.71,UK mainland,EU,0
3412,46,TRANSFER,168934.6,C1937925094,520,0,C1001107566,532455.03,701389.63,UK mainland,EU,0
3413,46,CASH_OUT,144495.82,C934415111,39589.17,0,C1001424600,324413.87,468909.69,UK mainland,EU,0
3414,46,TRANSFER,1280250.85,C795552290,0,0,C1001619347,1334492.34,2614743.19,UK mainland,EU,0
3415,46,CASH_IN,144370.54,C1521094002,2721137.23,2865507.77,C1002310661,224571.78,80201.24,UK mainland,EU,0
3416,46,TRANSFER,572141.4,C1899575836,8317.58,0,C1002469873,909434.63,1481576.03,UK mainland,EU,0
3417,46,CASH_OUT,16703.37,C211637787,0,0,C1003529551,327064.46,343767.83,UK mainland,BVI,0
3418,46,CASH_IN,195239.79,C830909885,9859558.21,10054798,C1003750821,467328.98,272089.19,UK mainland,UK mainland,0
3419,46,TRANSFER,350672.06,C564050742,50377,0,C1003815817,510965,861637.06,UK mainland,UK mainland,0
3420,46,CASH_OUT,185260.51,C2141780369,390,0,C1004963610,720859.94,906120.45,UK mainland,UK mainland,0
3421,46,CASH_OUT,52703.23,C727860403,0,0,C100536991,243434.71,296137.94,UK mainland,UK mainland,0
3422,46,CASH_OUT,607159.32,C736151801,0,0,C1005564885,1034115.99,1641275.31,UK mainland,UK mainland,0
3423,46,CASH_OUT,365008.02,C1847894061,0,0,C1005747091,2258899.09,2623907.11,UK mainland,UK mainland,0
3424,46,CASH_IN,104256.47,C1653682261,1412699.09,1516955.55,C1006387259,1164394.4,1060137.93,UK mainland,UK mainland,0
3425,46,DEBIT,3259.83,C419510975,389,0,C1006481939,1488845.01,1492104.84,UK mainland,UK mainland,0
3426,46,CASH_OUT,283595.41,C1775747424,0,0,C1006736015,437746.38,721341.79,UK mainland,UK mainland,0
3427,46,TRANSFER,825550.22,C578603126,0,0,C1007717381,7146306.41,7971856.63,UK mainland,UK mainland,0
3428,46,CASH_OUT,249708.81,C2037404651,0,0,C1008017407,867834.22,1117543.03,UK mainland,UK mainland,0
3429,46,CASH_OUT,133274.47,C789018951,0,0,C1008227892,225310.75,358585.22,UK mainland,UK mainland,0
3430,46,CASH_IN,293054.97,C1484305754,6437702.78,6730757.75,C1008463538,2540785.62,2247730.65,UK mainland,UK mainland,0
3431,46,CASH_OUT,108857.48,C1423921721,27059,0,C1010001007,404788.52,513646,UK mainland,USA,0
3432,46,CASH_OUT,736370.54,C533706573,736370.54,0,C1063608678,556478.62,1292849.15,UK mainland,BVI,1
3433,46,CASH_OUT,9977761.05,C840795008,9977761.05,0,C1214752539,0,9977761.05,UK mainland,BVI,1
3434,46,TRANSFER,35016.23,C397528199,35016.23,0,C1325281003,0,0,UK mainland,BVI,1
3435,46,TRANSFER,9977761.05,C154757729,9977761.05,0,C1895716929,0,0,UK mainland,Panama,1
3436,46,TRANSFER,71372,C33339986,71372,0,C2120774041,0,0,UK mainland,Panama,1
3437,46,CASH_OUT,585010.21,C878935318,585010.21,0,C2122554602,15969.08,600979.29,UK mainland,Panama,1
3438,46,TRANSFER,585010.21,C1948614614,585010.21,0,C218558993,0,0,UK mainland,Panama,1
3439,46,CASH_OUT,945131.85,C809054944,945131.85,0,C264512063,119561.47,1064693.32,UK mainland,Panama,1
3440,46,CASH_OUT,82971.91,C522399382,82971.91,0,C509018542,39316.96,122288.87,UK mainland,Anguilla,1
3441,46,TRANSFER,82971.91,C1603043156,82971.91,0,C898953864,0,0,UK mainland,T&T,1
3442,46,CASH_OUT,71372,C313736303,71372,0,C935310781,613464.04,684836.04,UK mainland,T&T,1
3443,47,CASH_IN,178804.26,C667411098,857825.12,1036629.38,C1000219612,1173724.76,994920.5,UK mainland,EU,0
3444,47,TRANSFER,362306.87,C1501163465,0,0,C1000841133,1319437.3,1681744.17,UK mainland,EU,0
3445,47,CASH_IN,64042.1,C1513660226,10410701.46,10474743.56,C1001582807,217393.35,153351.25,UK mainland,EU,0
3446,47,TRANSFER,212193.42,C678374344,0,0,C1001882344,377613.56,589806.98,UK mainland,EU,0
3447,47,CASH_IN,116217.7,C267925208,198785,315002.7,C1002076512,1158050.7,1041833,UK mainland,EU,0
3448,47,TRANSFER,612382.66,C1771441231,0,0,C1003009573,935463.85,1547846.5,UK mainland,EU,0
3449,47,CASH_OUT,190185.52,C43297257,0,0,C1003455507,1306850.91,1497036.43,UK mainland,BVI,0
3450,47,CASH_IN,25169.56,C193006124,1036629.38,1061798.94,C1004676621,132821.73,107652.17,UK mainland,UK mainland,0
3451,47,CASH_IN,51296.04,C400431664,1162237.86,1213533.9,C1004858230,634897.48,583601.44,UK mainland,UK mainland,0
3452,47,DEBIT,5951.75,C1439832964,61170,55218.25,C1004998985,125174.53,131126.28,UK mainland,UK mainland,0
3453,47,TRANSFER,469473.72,C982387155,0,0,C1005734156,1217372.24,1686845.96,UK mainland,UK mainland,0
3454,47,DEBIT,2070.87,C181946857,1010,0,C1006106126,2304556.71,2306627.58,UK mainland,UK mainland,0
3455,47,TRANSFER,614766.16,C1484632790,0,0,C1006196514,964709.71,1579475.87,UK mainland,UK mainland,0
3456,47,CASH_OUT,95380.96,C810143415,0,0,C1006310562,932258.41,1027639.37,UK mainland,UK mainland,0
3457,47,CASH_OUT,190643.86,C752065291,10868,0,C1006463840,2226939.34,2417583.19,UK mainland,UK mainland,0
3458,47,CASH_IN,98284.47,C500855278,2171323.35,2269607.81,C1007055444,496216.81,397932.34,UK mainland,UK mainland,0
3459,47,CASH_OUT,75341.58,C2119442797,0,0,C1007348267,1027363.61,1102705.19,UK mainland,UK mainland,0
3460,47,CASH_IN,144067.71,C1782946964,4969595.48,5113663.19,C100760351,540204.07,396136.35,UK mainland,UK mainland,0
3461,47,DEBIT,3144.78,C1971320942,70177,67032.22,C1007655980,145126.55,148271.34,UK mainland,UK mainland,0
3462,47,CASH_OUT,93243.83,C96055429,18478.33,0,C1008486098,2919377.45,3012621.28,UK mainland,Panama,0
3463,47,TRANSFER,86932.33,C2111081390,10390,0,C1008752976,0,76993.55,UK mainland,UK mainland,0
3464,47,CASH_IN,21237.82,C1854698733,80522.42,101760.23,C1008927906,3502711.35,3481473.53,UK mainland,UK mainland,0
3465,47,CASH_IN,59224.42,C884303650,256582,315806.42,C1009241244,0,0,UK mainland,USA,0
3466,47,CASH_OUT,153771.23,C1764165529,0,0,C1009459055,726399.65,880170.88,UK mainland,USA,0
3467,47,TRANSFER,231613.36,C42307406,26384.74,0,C1009789034,768595.58,1000208.94,UK mainland,USA,0
3468,47,CASH_OUT,2249574.01,C758510706,2249574.01,0,C1011054162,3785286.98,6034861,UK mainland,BVI,1
3469,47,CASH_OUT,667043.9,C1676208609,667043.9,0,C1263000252,104132.27,771176.17,UK mainland,BVI,1
3470,47,CASH_OUT,61487.67,C2064498880,61487.67,0,C1457751793,0,61487.67,UK mainland,BVI,1
3471,47,CASH_OUT,36532.84,C1588509166,36532.84,0,C1486240719,0,36532.84,UK mainland,BVI,1
3472,47,TRANSFER,156011.24,C1496997212,156011.24,0,C1588957214,0,0,UK mainland,BVI,1
3473,47,TRANSFER,243028.65,C1664257559,243028.65,0,C1658994093,0,0,UK mainland,BVI,1
3474,47,TRANSFER,13172.17,C1669581327,13172.17,0,C1697995801,0,0,UK mainland,BVI,1
3475,47,TRANSFER,2249574.01,C853837808,2249574.01,0,C1750636426,0,0,UK mainland,BVI,1
3476,47,TRANSFER,827921.27,C1767277816,827921.27,0,C1835346647,0,0,UK mainland,Panama,1
3477,47,CASH_OUT,156011.24,C877302181,156011.24,0,C2044342029,152239.96,308251.2,UK mainland,Panama,1
3478,47,TRANSFER,36532.84,C905922907,36532.84,0,C2062739315,0,0,UK mainland,Panama,1
3479,47,TRANSFER,225850.53,C362274629,225850.53,0,C2097224214,0,0,UK mainland,Panama,1
3480,47,CASH_OUT,225850.53,C478694396,225850.53,0,C310772625,5063600.9,5289451.43,UK mainland,Panama,1
3481,47,CASH_OUT,243028.65,C1427360526,243028.65,0,C410529823,441285.14,684313.79,UK mainland,Panama,1
3482,47,TRANSFER,61487.67,C825902720,61487.67,0,C512979582,0,0,UK mainland,Anguilla,1
3483,47,CASH_OUT,1388951.5,C1476504573,1388951.5,0,C598780092,459273.45,1848224.95,UK mainland,T&T,1
3484,47,TRANSFER,202978.65,C1932446672,0,0,C966173999,2122336.55,2325315.19,UK mainland,Fiji,1
3485,48,CASH_IN,76247.19,C1762302982,2569779.06,2646026.25,C1000469224,96178.41,19931.22,UK mainland,EU,0
3486,48,TRANSFER,3499604.75,C2093220519,0,0,C1001755781,5885187.37,9384792.12,UK mainland,EU,0
3487,48,CASH_OUT,177555.7,C1838630102,52825.52,0,C1003653187,240815.55,418371.25,UK mainland,UK mainland,0
3488,48,CASH_IN,192684.99,C331911969,4260850.68,4453535.68,C1005359893,880729.04,688044.04,UK mainland,UK mainland,0
3489,48,CASH_OUT,232747.07,C1700046884,0,0,C1007392323,4784548.27,5017295.35,UK mainland,UK mainland,0
3490,48,DEBIT,3884.19,C564110759,21862,17977.81,C1009982753,256374.14,260258.33,UK mainland,USA,0
3491,48,CASH_OUT,147267.01,C1556029086,147267.01,0,C1479614331,107418,64210.56,UK mainland,BVI,1
3492,48,CASH_OUT,1215297.01,C274359236,1215297.01,0,C1653022223,2497294.92,3712591.93,UK mainland,BVI,1
3493,48,TRANSFER,337974.21,C2029593206,337974.21,0,C1780194403,0,0,UK mainland,BVI,1
3494,48,TRANSFER,1215297.01,C22070941,1215297.01,0,C1908319524,0,0,UK mainland,Panama,1
3495,48,TRANSFER,5489302.04,C806769154,5489302.04,0,C519182481,0,0,UK mainland,Anguilla,1
3496,48,TRANSFER,561374.78,C796147836,561374.78,0,C723898004,0,0,UK mainland,T&T,1
3497,48,CASH_OUT,561374.78,C442133026,561374.78,0,C952759841,5726683.53,6288058.31,UK mainland,Fiji,1
3498,49,DEBIT,1087.77,C326003765,69866,68778.23,C100325477,271840.84,272928.61,UK mainland,UK mainland,0
3499,49,CASH_IN,36051.05,C650748149,6039395.26,6075446.31,C1003815817,854505.18,818454.14,UK mainland,UK mainland,0
3500,49,CASH_OUT,114017.19,C305323219,114017.19,0,C1508275623,2822872.88,2936890.07,UK mainland,BVI,1
3501,49,CASH_OUT,1021129.67,C771564749,1021129.67,0,C2126217921,86245.92,1107375.59,UK mainland,Panama,1
3502,49,TRANSFER,1021129.67,C1545338291,1021129.67,0,C372035143,0,0,UK mainland,Panama,1
3503,49,TRANSFER,114017.19,C1785967281,114017.19,0,C68578357,0,0,UK mainland,T&T,1
3504,50,TRANSFER,967153.5,C850743663,967153.5,0,C1137540009,0,0,UK mainland,BVI,1
3505,50,CASH_OUT,592737.43,C300034494,592737.43,0,C206270107,163646.39,756383.82,UK mainland,Panama,1
3506,50,CASH_OUT,112668.54,C1673728989,112668.54,0,C487582896,0,112668.54,UK mainland,Anguilla,1
3507,50,TRANSFER,112668.54,C994276793,112668.54,0,C670042954,0,0,UK mainland,T&T,1
3508,50,TRANSFER,592737.43,C30736240,592737.43,0,C725738949,0,0,UK mainland,T&T,1
3509,50,CASH_OUT,967153.5,C1815828420,967153.5,0,C917661354,183670.2,1150823.7,UK mainland,T&T,1
3510,51,CASH_OUT,339275.64,C433192438,339275.64,0,C1002469873,1481576.03,1820851.68,UK mainland,BVI,1
3511,51,CASH_OUT,1170282.92,C555990868,1170282.92,0,C1318550066,173264.14,1343547.06,UK mainland,BVI,1
3512,51,TRANSFER,202887.77,C155466948,202887.77,0,C1368205157,0,0,UK mainland,BVI,1
3513,51,TRANSFER,1398946.33,C1560394123,1398946.33,0,C1393670189,0,0,UK mainland,BVI,1
3514,51,TRANSFER,115881.21,C836452372,115881.21,0,C1661320351,0,0,UK mainland,BVI,1
3515,51,TRANSFER,567932.31,C710887172,567932.31,0,C2057229481,0,0,UK mainland,Panama,1
3516,51,TRANSFER,339275.64,C427722942,339275.64,0,C2116826462,0,0,UK mainland,Panama,1
3517,51,TRANSFER,1170282.92,C1948396559,1170282.92,0,C538567441,0,0,UK mainland,Anguilla,1
3518,51,TRANSFER,361460.79,C877036651,361460.79,0,C748208035,0,0,UK mainland,T&T,1
3519,51,CASH_OUT,115881.21,C819461207,115881.21,0,C814886797,4774288.04,4890169.26,UK mainland,T&T,1
3520,52,TRANSFER,969259.07,C806145630,969259.07,0,C1088026094,0,0,UK mainland,BVI,1
3521,52,CASH_OUT,128426.58,C742996578,128426.58,0,C11731793,0,128426.58,UK mainland,BVI,1
3522,52,CASH_OUT,7484125.12,C99129129,7484125.12,0,C1179262893,62896.23,7547021.36,UK mainland,BVI,1
3523,52,CASH_OUT,1093155.19,C395947070,1093155.19,0,C1747066716,1966451.64,3059606.83,UK mainland,BVI,1
3524,52,TRANSFER,1093155.19,C84753955,1093155.19,0,C203085340,0,0,UK mainland,Panama,1
3525,52,CASH_OUT,969259.07,C457586283,969259.07,0,C379384197,85723.45,1054982.52,UK mainland,Panama,1
3526,52,TRANSFER,7484125.12,C1486116303,7484125.12,0,C398541118,0,0,UK mainland,Panama,1
3527,52,TRANSFER,128426.58,C1842985263,128426.58,0,C840755462,0,0,UK mainland,T&T,1
3528,53,TRANSFER,1631640.02,C443233087,1631640.02,0,C1597258791,0,0,UK mainland,BVI,1
3529,53,TRANSFER,6215.44,C1484456052,6215.44,0,C1913346868,0,0,UK mainland,Panama,1
3530,53,CASH_OUT,931684.75,C1888926728,931684.75,0,C1918631578,3608144.66,4539829.41,UK mainland,Panama,1
3531,53,TRANSFER,99139.27,C831891422,99139.27,0,C1984865103,0,0,UK mainland,Panama,1
3532,53,CASH_OUT,99139.27,C457849577,99139.27,0,C253226648,28766.55,127905.82,UK mainland,Panama,1
3533,53,CASH_OUT,1631640.02,C1732115289,1631640.02,0,C262978946,705298.87,2336938.89,UK mainland,Panama,1
3534,54,TRANSFER,1350574.58,C919766733,1350574.58,0,C623650025,0,0,UK mainland,T&T,1
3535,54,TRANSFER,438224.6,C163085808,438224.6,0,C652285552,0,0,UK mainland,T&T,1
3536,54,CASH_OUT,1350574.58,C414078193,1350574.58,0,C907833742,2925591.98,4276166.57,UK mainland,T&T,1
3537,55,CASH_OUT,309254.05,C906689307,309254.05,0,C1018466821,218535.44,527789.5,UK mainland,BVI,1
3538,55,CASH_OUT,109028.8,C1835596211,109028.8,0,C1502942700,674110.57,783139.37,UK mainland,BVI,1
3539,55,TRANSFER,109028.8,C215685392,109028.8,0,C1679780828,0,0,UK mainland,BVI,1
3540,55,CASH_OUT,760625.76,C749159040,760625.76,0,C1749746216,128272.02,888897.78,UK mainland,BVI,1
3541,55,CASH_OUT,283400.42,C2116041382,283400.42,0,C1772301094,2662439.92,2945840.34,UK mainland,BVI,1
3542,55,TRANSFER,760625.76,C1611123412,760625.76,0,C1796277088,0,0,UK mainland,BVI,1
3543,55,TRANSFER,283400.42,C1745208932,283400.42,0,C2118682140,0,0,UK mainland,Panama,1
3544,55,TRANSFER,854550.85,C723006620,854550.85,0,C240791931,0,0,UK mainland,Panama,1
3545,55,CASH_OUT,167715.53,C710580864,167715.53,0,C349231889,492360.21,660075.73,UK mainland,Panama,1
3546,55,TRANSFER,167715.53,C5594712,167715.53,0,C69798076,0,0,UK mainland,T&T,1
3547,55,CASH_OUT,854550.85,C1410522707,854550.85,0,C880907246,186808.48,1041359.33,UK mainland,T&T,1
3548,56,TRANSFER,530733.43,C176579882,530733.43,0,C1049193275,0,0,UK mainland,BVI,1
3549,56,TRANSFER,4243468.19,C244956323,4243468.19,0,C1079262309,0,0,UK mainland,BVI,1
3550,56,CASH_OUT,4243468.19,C175411270,4243468.19,0,C1082242132,698483.22,4941951.41,UK mainland,BVI,1
3551,56,TRANSFER,1932200.59,C1448304922,1932200.59,0,C1082976131,0,0,UK mainland,BVI,1
3552,56,CASH_OUT,2776135.33,C718213394,2776135.33,0,C1307403006,0,2776135.33,UK mainland,BVI,1
3553,56,CASH_OUT,82767.31,C1447707746,82767.31,0,C133385139,401173.22,483940.53,UK mainland,BVI,1
3554,56,TRANSFER,82767.31,C447204018,82767.31,0,C1405076025,0,0,UK mainland,BVI,1
3555,56,CASH_OUT,530733.43,C1486070505,530733.43,0,C1428831661,233066.99,763800.42,UK mainland,BVI,1
3556,56,TRANSFER,325242.69,C464286204,325242.69,0,C1532660344,0,0,UK mainland,BVI,1
3557,56,CASH_OUT,325242.69,C905192559,325242.69,0,C1676432811,910845.46,1236088.15,UK mainland,BVI,1
3558,56,CASH_OUT,136562.78,C170337029,136562.78,0,C2005239245,21100.34,157663.12,UK mainland,Panama,1
3559,56,CASH_OUT,1932200.59,C1900295340,1932200.59,0,C2032646914,0,1932200.59,UK mainland,Panama,1
3560,56,CASH_OUT,42789.93,C1799683256,42789.93,0,C2124012245,0,42789.93,UK mainland,Panama,1
3561,56,TRANSFER,829885.13,C633571752,829885.13,0,C22428002,0,0,UK mainland,Panama,1
3562,56,TRANSFER,42789.93,C353411083,42789.93,0,C803277933,0,0,UK mainland,T&T,1
3563,56,TRANSFER,2776135.33,C432219684,2776135.33,0,C926776113,0,0,UK mainland,T&T,1
3564,57,TRANSFER,1014816.16,C550185181,1014816.16,0,C1007032757,0,0,UK mainland,BVI,1
3565,57,TRANSFER,354441.19,C829975560,354441.19,0,C157107660,0,0,UK mainland,BVI,1
3566,57,CASH_OUT,354441.19,C633069844,354441.19,0,C1718989078,452296.45,806737.65,UK mainland,BVI,1
3567,57,CASH_OUT,1014816.16,C1871778702,1014816.16,0,C2092796486,1417511.04,2432327.2,UK mainland,Panama,1
3568,57,TRANSFER,157610.11,C207792334,157610.11,0,C912468991,0,0,UK mainland,T&T,1
3569,58,CASH_OUT,109525.67,C924291724,109525.67,0,C1035427073,3997342.61,4106868.28,UK mainland,BVI,1
3570,58,CASH_OUT,456745.18,C325643180,456745.18,0,C1138806458,0,456745.18,UK mainland,BVI,1
3571,58,TRANSFER,561948.38,C856217790,561948.38,0,C1278181974,0,0,UK mainland,BVI,1
3572,58,CASH_OUT,3156421.43,C597790533,3156421.43,0,C1365109989,181440.45,3337861.88,UK mainland,BVI,1
3573,58,TRANSFER,3156421.43,C1609180237,3156421.43,0,C1443408255,0,0,UK mainland,BVI,1
3574,58,CASH_OUT,378688.65,C851631639,378688.65,0,C1573752300,0,378688.65,UK mainland,BVI,1
3575,58,TRANSFER,6501303.14,C2083819202,6501303.14,0,C1581398768,0,0,UK mainland,BVI,1
3576,58,TRANSFER,246938.77,C1588962215,246938.77,0,C1667993735,0,0,UK mainland,BVI,1
3577,58,TRANSFER,7108914.22,C1494760088,7108914.22,0,C1835087777,0,0,UK mainland,Panama,1
3578,58,TRANSFER,1789155.73,C1979185568,1789155.73,0,C1873285106,0,0,UK mainland,Panama,1
3579,58,TRANSFER,106673.26,C666474898,106673.26,0,C2119441360,0,0,UK mainland,Panama,1
3580,58,CASH_OUT,561948.38,C1424142386,561948.38,0,C248271098,30911.97,592860.35,UK mainland,Panama,1
3581,58,TRANSFER,378688.65,C801354252,378688.65,0,C388808912,0,0,UK mainland,Panama,1
3582,58,TRANSFER,109525.67,C1677074645,109525.67,0,C408634115,0,0,UK mainland,Panama,1
3583,58,CASH_OUT,106673.26,C160197221,106673.26,0,C431559844,0,106673.26,UK mainland,Panama,1
3584,58,CASH_OUT,1789155.73,C853148295,1789155.73,0,C439525493,2031388.61,3820544.34,UK mainland,Panama,1
3585,58,CASH_OUT,7108914.22,C993318150,7108914.22,0,C73690456,0,7108914.22,UK mainland,T&T,1
